Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
0.23232261425496262,1,-0.4243384617420859,-1.445832783248301,1,-0.6122553203668549,-0.6289270712455943,1
-0.9429564931524959,0,0.9679688605200996,0.8105146788745258,0,1.2663297797074606,0.401335401985483,0
1.7014214985142857,1,-0.4243384617420859,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
-0.6491367163006313,0,1.316045691085646,0.3592451864499604,0,1.50115291721675,0.7447562263958422,0
-0.9429564931524959,0,0.6198920299545532,1.7130536637236564,0,1.7359760547260394,1.7750186996269195,0
1.407601721662421,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-1.3157687200663126,1
-0.6491367163006313,0,1.316045691085646,1.7130536637236564,0,1.9707991922353287,0.7447562263958422,0
-0.6491367163006313,0,1.316045691085646,0.3592451864499604,0,1.0315066421981711,1.7750186996269195,0
-1.2367762700043605,0,0.6198920299545532,0.3592451864499604,0,1.7359760547260394,1.7750186996269195,0
-0.06149716259690201,0,0.27181519938900683,1.7130536637236564,0,-0.14260904534827604,0.7447562263958422,0
-0.6491367163006313,0,0.6198920299545532,0.3592451864499604,0,1.2663297797074606,2.1184395240372784,0
-1.2367762700043605,0,1.6641225216511923,0.3592451864499604,0,1.7359760547260394,1.0881770508062012,0
-0.06149716259690201,0,2.0121993522167387,0.3592451864499604,0,0.5618603671795923,2.1184395240372784,0
-0.06149716259690201,0,0.9679688605200996,1.7130536637236564,0,0.0922140921610134,1.7750186996269195,0
0.23232261425496262,1,-0.4243384617420859,-0.09202430597460491,1,-1.5515478704040127,-0.9723478956559534,1
1.1137819448105566,1,-0.4243384617420859,-0.09202430597460491,0,-1.0819015953854338,-1.3157687200663126,1
1.7014214985142857,1,-1.1204921228731786,-0.9945632908237356,1,-0.8470784578761443,-0.6289270712455943,1
-0.6491367163006313,0,0.6198920299545532,0.8105146788745258,0,1.7359760547260394,1.7750186996269195,0
-0.9429564931524959,0,-0.07626163117653953,0.3592451864499604,0,1.9707991922353287,0.0579145775751239,0
-0.9429564931524959,0,0.6198920299545532,0.3592451864499604,0,0.7966835046888817,0.401335401985483,0
1.7014214985142857,1,-1.1204921228731786,-0.5432937983991702,1,-1.0819015953854338,-1.3157687200663126,1
0.23232261425496262,1,-1.468568953438725,-0.9945632908237356,1,-0.37743218285756547,-1.3157687200663126,1
-0.35531693944876663,0,0.27181519938900683,0.8105146788745258,0,1.50115291721675,0.401335401985483,0
-0.9429564931524959,0,-0.07626163117653953,0.8105146788745258,0,-2.085648431820259e-16,2.1184395240372784,0
1.407601721662421,1,-1.1204921228731786,-0.09202430597460491,1,-1.0819015953854338,-0.6289270712455943,1
0.5261423911068273,1,-0.7724152923076323,-0.5432937983991702,1,-1.0819015953854338,-0.9723478956559534,1
1.1137819448105566,1,-0.7724152923076323,-0.9945632908237356,1,-0.37743218285756547,-0.2855062468352352,1
-1.2367762700043605,0,1.316045691085646,1.2617841712990912,0,-0.14260904534827604,2.1184395240372784,0
-0.06149716259690201,0,0.9679688605200996,0.3592451864499604,0,1.50115291721675,2.1184395240372784,0
0.23232261425496262,1,-1.1204921228731786,-0.09202430597460491,1,-0.8470784578761443,-0.2855062468352352,1
-0.9429564931524959,0,0.27181519938900683,1.2617841712990912,0,0.32703722967030285,2.1184395240372784,0
0.5261423911068273,1,-1.1204921228731786,-1.445832783248301,1,-0.8470784578761443,-0.9723478956559534,1
-1.2367762700043605,0,0.9679688605200996,0.3592451864499604,0,0.7966835046888817,2.1184395240372784,0
1.407601721662421,1,-1.468568953438725,-0.5432937983991702,1,-0.8470784578761443,-0.6289270712455943,1
1.1137819448105566,1,-0.4243384617420859,-0.9945632908237356,1,-1.3167247328947231,-0.6289270712455943,1
0.5261423911068273,1,-0.4243384617420859,-0.09202430597460491,1,-0.6122553203668549,-0.2855062468352352,1
-0.35531693944876663,0,2.0121993522167387,0.3592451864499604,0,0.7966835046888817,0.401335401985483,0
1.407601721662421,1,-0.4243384617420859,-0.5432937983991702,1,-0.6122553203668549,-0.2855062468352352,1
-0.6491367163006313,0,2.0121993522167387,1.2617841712990912,0,0.7966835046888817,1.7750186996269195,0
-0.6491367163006313,0,0.27181519938900683,1.7130536637236564,0,0.7966835046888817,0.401335401985483,0
0.0,0,1.6641225216511923,0.3592451864499604,0,0.0922140921610134,0.401335401985483,0
-0.9429564931524959,0,1.6641225216511923,0.8105146788745258,0,0.5618603671795923,2.1184395240372784,0
1.407601721662421,1,-0.7724152923076323,-0.09202430597460491,1,-0.6122553203668549,-0.6289270712455943,1
0.8199621679586919,1,-0.4243384617420859,-0.9945632908237356,1,-1.0819015953854338,-0.2855062468352352,1
-0.6491367163006313,0,0.9679688605200996,0.8105146788745258,0,0.0922140921610134,1.7750186996269195,0
-0.35531693944876663,0,0.27181519938900683,1.2617841712990912,0,-0.14260904534827604,0.401335401985483,0
1.7014214985142857,1,-0.4243384617420859,-0.9945632908237356,1,-1.5515478704040127,-0.6289270712455943,1
-1.2367762700043605,0,2.0121993522167387,1.2617841712990912,0,-0.14260904534827604,0.0579145775751239,0
0.23232261425496262,1,-1.1204921228731786,-0.09202430597460491,1,-0.6122553203668549,-0.2855062468352352,1
-1.2367762700043605,0,-0.07626163117653953,1.2617841712990912,0,-0.14260904534827604,0.401335401985483,0
0.8199621679586919,1,-0.4243384617420859,-0.5432937983991702,1,-1.3167247328947231,-0.6289270712455943,1
1.1137819448105566,1,-0.4243384617420859,-0.09202430597460491,1,-0.6122553203668549,-1.3157687200663126,1
-0.9429564931524959,0,0.0,0.8105146788745258,0,1.0315066421981711,1.4315978752165603,0
-0.6491367163006313,0,2.0121993522167387,0.8105146788745258,0,1.2663297797074606,0.401335401985483,0
1.1137819448105566,1,-1.468568953438725,-0.9945632908237356,1,-1.5515478704040127,-0.6289270712455943,1
1.7014214985142857,1,-0.7724152923076323,-1.445832783248301,1,-0.8470784578761443,-0.9723478956559534,1
0.8199621679586919,1,-0.4243384617420859,-0.09202430597460491,1,-1.0819015953854338,-1.3157687200663126,1
0.5261423911068273,1,-1.1204921228731786,-0.5432937983991702,1,-0.37743218285756547,-1.3157687200663126,1
-1.2367762700043605,0,0.27181519938900683,0.3592451864499604,0,0.5618603671795923,2.1184395240372784,0
1.1137819448105566,1,-1.468568953438725,-0.9945632908237356,1,-0.37743218285756547,-1.3157687200663126,1
-0.06149716259690201,0,1.6641225216511923,1.2617841712990912,0,1.0315066421981711,0.7447562263958422,0
0.23232261425496262,1,-0.7724152923076323,-1.445832783248301,1,-1.0819015953854338,-1.3157687200663126,1
-0.9429564931524959,0,1.316045691085646,0.3592451864499604,0,1.0315066421981711,2.1184395240372784,0
-1.2367762700043605,0,0.27181519938900683,1.2617841712990912,0,0.5618603671795923,1.0881770508062012,0
0.8199621679586919,1,-1.1204921228731786,-1.445832783248301,0,-0.8470784578761443,-0.9723478956559534,1
-0.06149716259690201,0,-0.07626163117653953,1.7130536637236564,0,-0.14260904534827604,1.4315978752165603,0
-0.35531693944876663,0,-0.07626163117653953,0.3592451864499604,0,1.2663297797074606,0.401335401985483,0
-0.06149716259690201,0,1.6641225216511923,0.3592451864499604,0,0.32703722967030285,2.1184395240372784,0
-1.2367762700043605,0,0.6198920299545532,0.8105146788745258,0,1.0315066421981711,1.4315978752165603,0
-0.9429564931524959,0,-0.07626163117653953,1.2617841712990912,0,1.9707991922353287,1.4315978752165603,0
-0.35531693944876663,0,0.9679688605200996,1.2617841712990912,0,-2.085648431820259e-16,1.7750186996269195,0
0.23232261425496262,1,-1.1204921228731786,-0.09202430597460491,1,-0.6122553203668549,-1.3157687200663126,1
-1.2367762700043605,0,0.9679688605200996,1.2617841712990912,0,0.7966835046888817,0.0579145775751239,0
1.407601721662421,1,-1.1204921228731786,-0.9945632908237356,1,-1.3167247328947231,-0.2855062468352352,1
-0.35531693944876663,0,0.27181519938900683,0.8105146788745258,0,0.32703722967030285,0.401335401985483,0
-0.9429564931524959,0,1.316045691085646,1.2617841712990912,0,0.5618603671795923,0.7447562263958422,0
-0.35531693944876663,0,0.9679688605200996,1.2617841712990912,0,1.0315066421981711,2.1184395240372784,0
-0.9429564931524959,0,0.27181519938900683,0.0,0,0.7966835046888817,1.7750186996269195,0
-0.35531693944876663,0,2.0121993522167387,1.2617841712990912,0,1.7359760547260394,1.0881770508062012,0
-0.06149716259690201,0,2.0121993522167387,1.7130536637236564,0,0.32703722967030285,2.1184395240372784,0
1.1137819448105566,1,-1.1204921228731786,-1.445832783248301,1,-0.6122553203668549,-0.6289270712455943,1
0.23232261425496262,1,-0.7724152923076323,-0.5432937983991702,1,-1.5515478704040127,-0.2855062468352352,1
-0.9429564931524959,0,0.0,1.2617841712990912,0,0.32703722967030285,1.4315978752165603,0
-1.2367762700043605,0,-0.07626163117653953,1.7130536637236564,0,1.50115291721675,0.0579145775751239,0
0.23232261425496262,1,-1.1204921228731786,-0.09202430597460491,1,-0.37743218285756547,-0.6289270712455943,1
0.8199621679586919,1,-1.1204921228731786,-0.5432937983991702,1,-0.8470784578761443,-0.2855062468352352,1
-1.2367762700043605,0,0.6198920299545532,1.7130536637236564,0,1.2663297797074606,1.7750186996269195,0
-1.2367762700043605,0,-0.07626163117653953,1.2617841712990912,0,1.50115291721675,0.401335401985483,0
-1.2367762700043605,0,0.6198920299545532,1.7130536637236564,0,0.5618603671795923,0.0579145775751239,0
-0.35531693944876663,0,-0.07626163117653953,0.8105146788745258,0,0.7966835046888817,0.7447562263958422,0
1.407601721662421,1,-1.468568953438725,-0.09202430597460491,1,-1.3167247328947231,-1.3157687200663126,1
-0.35531693944876663,0,0.6198920299545532,1.7130536637236564,0,1.9707991922353287,0.401335401985483,0
-0.06149716259690201,0,1.6641225216511923,1.7130536637236564,0,1.50115291721675,0.401335401985483,0
-0.9429564931524959,0,0.9679688605200996,1.7130536637236564,0,0.5618603671795923,0.401335401985483,0
0.8199621679586919,1,-1.468568953438725,-0.09202430597460491,1,-1.3167247328947231,-1.3157687200663126,1
-0.35531693944876663,0,0.6198920299545532,0.3592451864499604,0,0.32703722967030285,2.1184395240372784,0
-0.06149716259690201,0,0.27181519938900683,0.8105146788745258,0,1.9707991922353287,1.4315978752165603,0
-0.9429564931524959,0,0.9679688605200996,0.8105146788745258,0,-0.14260904534827604,1.7750186996269195,0
0.23232261425496262,1,-1.468568953438725,-0.5432937983991702,1,-1.5515478704040127,-0.6289270712455943,1
1.7014214985142857,1,-1.468568953438725,-0.09202430597460491,1,-1.5515478704040127,-0.9723478956559534,1
-0.35531693944876663,0,1.316045691085646,0.3592451864499604,0,1.2663297797074606,0.0579145775751239,0
0.5261423911068273,1,-1.1204921228731786,-0.5432937983991702,1,-0.37743218285756547,-0.9723478956559534,1
1.7014214985142857,1,-0.7724152923076323,-0.09202430597460491,1,-1.0819015953854338,-0.6289270712455943,1
-0.35531693944876663,0,0.27181519938900683,1.7130536637236564,0,0.32703722967030285,0.0579145775751239,0
0.8199621679586919,1,-0.7724152923076323,-0.09202430597460491,1,-1.3167247328947231,-0.6289270712455943,1
-0.35531693944876663,0,0.6198920299545532,1.2617841712990912,0,0.7966835046888817,1.0881770508062012,0
0.0,1,-0.4243384617420859,-1.445832783248301,1,-1.0819015953854338,-0.9723478956559534,1
-0.06149716259690201,0,1.6641225216511923,1.7130536637236564,0,0.7966835046888817,0.401335401985483,0
-0.06149716259690201,0,-0.07626163117653953,1.7130536637236564,0,1.9707991922353287,1.4315978752165603,0
1.7014214985142857,1,-1.468568953438725,-0.9945632908237356,1,-0.37743218285756547,-0.2855062468352352,1
-0.06149716259690201,0,0.9679688605200996,1.2617841712990912,0,0.0922140921610134,1.7750186996269195,0
-0.35531693944876663,0,0.27181519938900683,1.7130536637236564,0,1.50115291721675,1.0881770508062012,0
0.23232261425496262,1,0.0,-1.445832783248301,1,-1.0819015953854338,-0.6289270712455943,1
1.1137819448105566,1,-1.1204921228731786,-0.9945632908237356,1,-1.0819015953854338,-0.2855062468352352,1
-0.06149716259690201,0,1.6641225216511923,0.8105146788745258,0,0.7966835046888817,1.0881770508062012,0
-0.6491367163006313,0,2.0121993522167387,1.2617841712990912,0,1.0315066421981711,1.4315978752165603,0
0.5261423911068273,1,-1.468568953438725,-0.9945632908237356,1,-1.3167247328947231,-0.9723478956559534,1
1.7014214985142857,1,-0.7724152923076323,-0.9945632908237356,1,-0.37743218285756547,-0.2855062468352352,1
1.407601721662421,1,-0.4243384617420859,-0.5432937983991702,1,-0.8470784578761443,-0.6289270712455943,1
0.5261423911068273,1,-0.4243384617420859,-0.5432937983991702,1,-1.3167247328947231,-0.9723478956559534,1
-0.06149716259690201,0,2.0121993522167387,0.3592451864499604,0,0.5618603671795923,1.4315978752165603,0
-0.6491367163006313,0,2.0121993522167387,1.7130536637236564,0,-0.14260904534827604,0.0579145775751239,0
1.7014214985142857,1,-0.4243384617420859,-0.09202430597460491,1,-0.37743218285756547,-0.2855062468352352,1
-0.35531693944876663,0,0.9679688605200996,0.8105146788745258,0,-0.14260904534827604,1.7750186996269195,0
-0.6491367163006313,0,2.0121993522167387,1.2617841712990912,0,1.2663297797074606,0.401335401985483,0
-0.35531693944876663,0,0.27181519938900683,1.2617841712990912,0,0.32703722967030285,0.7447562263958422,0
-0.35531693944876663,0,0.6198920299545532,1.7130536637236564,0,1.9707991922353287,1.7750186996269195,0
1.407601721662421,1,-1.1204921228731786,-1.445832783248301,1,-1.5515478704040127,-1.3157687200663126,1
0.23232261425496262,1,-1.468568953438725,-0.09202430597460491,1,-0.6122553203668549,-0.2855062468352352,1
-1.2367762700043605,0,0.6198920299545532,1.7130536637236564,0,0.32703722967030285,1.0881770508062012,0
-0.9429564931524959,0,-0.07626163117653953,1.7130536637236564,0,0.7966835046888817,1.0881770508062012,0
0.8199621679586919,1,-0.7724152923076323,-0.5432937983991702,1,-0.8470784578761443,-0.6289270712455943,1
-0.6491367163006313,0,0.6198920299545532,0.3592451864499604,0,1.50115291721675,0.401335401985483,0
-0.06149716259690201,0,0.27181519938900683,1.7130536637236564,0,1.50115291721675,1.4315978752165603,0
1.407601721662421,1,-0.7724152923076323,-0.09202430597460491,1,-1.5515478704040127,-0.9723478956559534,1
-0.06149716259690201,0,1.316045691085646,1.7130536637236564,0,1.0315066421981711,1.0881770508062012,0
1.1137819448105566,1,-1.1204921228731786,-0.5432937983991702,1,-0.8470784578761443,-0.2855062468352352,1
0.23232261425496262,1,-0.4243384617420859,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
-0.6491367163006313,0,0.6198920299545532,1.7130536637236564,0,1.0315066421981711,2.1184395240372784,0
-0.6491367163006313,0,2.0121993522167387,0.3592451864499604,0,1.0315066421981711,2.1184395240372784,0
-0.6491367163006313,0,1.6641225216511923,0.8105146788745258,0,0.32703722967030285,2.1184395240372784,0
0.23232261425496262,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-0.6289270712455943,1
0.5261423911068273,1,-0.4243384617420859,-1.445832783248301,1,-0.37743218285756547,-1.3157687200663126,1
-0.35531693944876663,0,2.0121993522167387,0.8105146788745258,0,1.7359760547260394,0.0579145775751239,0
0.5261423911068273,1,-0.4243384617420859,-0.09202430597460491,1,-1.3167247328947231,-1.3157687200663126,1
0.5261423911068273,1,-1.1204921228731786,-0.09202430597460491,1,-1.3167247328947231,-0.2855062468352352,1
-1.2367762700043605,0,0.9679688605200996,1.7130536637236564,0,0.5618603671795923,1.4315978752165603,0
1.7014214985142857,1,-1.468568953438725,-0.09202430597460491,1,-0.6122553203668549,-0.2855062468352352,1
1.407601721662421,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-0.9723478956559534,1
-0.9429564931524959,0,0.27181519938900683,1.7130536637236564,0,0.5618603671795923,1.0881770508062012,0
0.5261423911068273,1,-1.1204921228731786,-0.09202430597460491,1,-0.8470784578761443,-0.2855062468352352,1
-0.9429564931524959,0,1.316045691085646,0.3592451864499604,0,0.7966835046888817,1.4315978752165603,0
0.0,0,-0.07626163117653953,1.7130536637236564,0,0.0922140921610134,0.401335401985483,0
-0.35531693944876663,0,0.6198920299545532,1.2617841712990912,0,1.50115291721675,1.7750186996269195,0
0.5261423911068273,1,-1.1204921228731786,-0.09202430597460491,1,-1.5515478704040127,-0.6289270712455943,1
-0.9429564931524959,0,0.27181519938900683,0.8105146788745258,0,1.9707991922353287,0.401335401985483,0
1.1137819448105566,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-0.9723478956559534,1
-0.9429564931524959,0,1.6641225216511923,0.3592451864499604,0,1.50115291721675,0.7447562263958422,0
-0.6491367163006313,0,1.316045691085646,1.2617841712990912,0,1.50115291721675,2.1184395240372784,0
-0.6491367163006313,0,1.6641225216511923,1.7130536637236564,0,1.50115291721675,2.1184395240372784,0
-0.6491367163006313,0,0.6198920299545532,1.7130536637236564,0,0.32703722967030285,1.7750186996269195,0
0.0,0,1.316045691085646,0.8105146788745258,0,0.5618603671795923,0.0579145775751239,0
-0.35531693944876663,0,1.316045691085646,0.3592451864499604,0,0.0922140921610134,0.0579145775751239,0
0.5261423911068273,1,-1.468568953438725,-1.445832783248301,1,-1.0819015953854338,-0.2855062468352352,1
0.8199621679586919,1,-1.468568953438725,-0.5432937983991702,1,-0.8470784578761443,-0.6289270712455943,1
-0.35531693944876663,0,1.316045691085646,1.7130536637236564,0,0.0922140921610134,2.1184395240372784,0
1.7014214985142857,1,-1.1204921228731786,-1.445832783248301,1,-1.5515478704040127,-0.2855062468352352,1
1.407601721662421,1,-0.7724152923076323,-1.445832783248301,1,-1.0819015953854338,-0.9723478956559534,1
1.7014214985142857,1,-1.468568953438725,-0.9945632908237356,1,-1.3167247328947231,-0.9723478956559534,1
0.8199621679586919,1,-0.7724152923076323,-0.9945632908237356,1,-1.3167247328947231,-0.6289270712455943,1
-0.6491367163006313,0,2.0121993522167387,1.7130536637236564,0,0.7966835046888817,0.0579145775751239,0
-0.06149716259690201,0,1.316045691085646,1.7130536637236564,0,-0.14260904534827604,2.1184395240372784,0
-0.35531693944876663,0,1.316045691085646,0.3592451864499604,0,0.5618603671795923,1.0881770508062012,0
-1.2367762700043605,0,0.27181519938900683,1.2617841712990912,0,0.5618603671795923,0.0579145775751239,0
1.407601721662421,1,-0.7724152923076323,-0.09202430597460491,1,-1.0819015953854338,-0.9723478956559534,1
1.1137819448105566,1,-1.468568953438725,-1.445832783248301,1,-1.3167247328947231,-0.6289270712455943,1
-0.9429564931524959,0,0.6198920299545532,1.7130536637236564,0,1.50115291721675,2.1184395240372784,0
0.5261423911068273,1,-0.4243384617420859,-0.5432937983991702,1,-0.8470784578761443,-0.9723478956559534,1
0.5261423911068273,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-0.9723478956559534,1
1.7014214985142857,1,-1.468568953438725,-1.445832783248301,1,-0.8470784578761443,-1.3157687200663126,1
-0.35531693944876663,0,0.6198920299545532,0.0,0,0.7966835046888817,0.7447562263958422,0
0.8199621679586919,1,-1.468568953438725,-0.5432937983991702,1,-0.8470784578761443,-1.3157687200663126,1
1.1137819448105566,1,-0.7724152923076323,-0.9945632908237356,1,-0.8470784578761443,-0.6289270712455943,1
0.5261423911068273,1,-0.7724152923076323,-1.445832783248301,1,-0.8470784578761443,-0.9723478956559534,1
1.1137819448105566,1,-1.1204921228731786,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
0.8199621679586919,1,-1.468568953438725,-1.445832783248301,1,-1.0819015953854338,-0.9723478956559534,1
1.1137819448105566,0,-1.468568953438725,0.0,1,-0.8470784578761443,-0.6289270712455943,1
0.23232261425496262,1,-0.7724152923076323,-0.9945632908237356,1,-1.0819015953854338,-0.6289270712455943,1
0.0,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-0.6289270712455943,1
1.1137819448105566,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-1.3157687200663126,1
0.23232261425496262,1,-1.468568953438725,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
-0.06149716259690201,1,-1.1204921228731786,-1.445832783248301,1,-1.0819015953854338,-0.6289270712455943,1
0.8199621679586919,1,-0.7724152923076323,-1.445832783248301,1,-0.8470784578761443,-0.6289270712455943,1
1.407601721662421,1,-1.468568953438725,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
1.407601721662421,1,-1.1204921228731786,-0.9945632908237356,1,-1.0819015953854338,-1.3157687200663126,1
0.23232261425496262,1,-1.1204921228731786,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
0.8199621679586919,1,-1.1204921228731786,-0.5432937983991702,1,-0.8470784578761443,-0.9723478956559534,1
0.8199621679586919,1,-1.468568953438725,-0.9945632908237356,1,-1.3167247328947231,-1.3157687200663126,1
0.8199621679586919,1,-1.468568953438725,-1.445832783248301,1,-1.3167247328947231,-0.6289270712455943,1
1.1137819448105566,1,-1.468568953438725,-1.445832783248301,1,-0.8470784578761443,-1.3157687200663126,1
-0.06149716259690201,1,-0.7724152923076323,-0.5432937983991702,1,-2.085648431820259e-16,-1.3157687200663126,1
0.5261423911068273,1,-0.7724152923076323,-1.445832783248301,1,-0.8470784578761443,-1.3157687200663126,1
0.23232261425496262,1,-0.7724152923076323,-0.9945632908237356,1,-1.3167247328947231,-0.6289270712455943,1
-0.06149716259690201,1,-1.1204921228731786,-1.445832783248301,1,-0.8470784578761443,-0.6289270712455943,1
1.407601721662421,1,-1.468568953438725,-0.5432937983991702,1,-1.0819015953854338,-0.6289270712455943,1
0.5261423911068273,0,-1.468568953438725,-0.5432937983991702,1,-1.3167247328947231,-0.6289270712455943,1
1.407601721662421,1,-0.7724152923076323,-1.445832783248301,1,-1.3167247328947231,-0.9723478956559534,1
1.407601721662421,1,-0.7724152923076323,-0.5432937983991702,1,-1.3167247328947231,-0.6289270712455943,1
0.23232261425496262,1,-1.1204921228731786,-1.445832783248301,1,-0.8470784578761443,-0.6289270712455943,1
-0.06149716259690201,1,-1.468568953438725,-0.9945632908237356,1,-1.3167247328947231,-0.6289270712455943,1
1.1137819448105566,1,-0.7724152923076323,-0.5432937983991702,0,-1.3167247328947231,-1.3157687200663126,1
0.5261423911068273,1,-0.7724152923076323,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
1.1137819448105566,1,-1.1204921228731786,-1.445832783248301,1,-1.3167247328947231,-0.9723478956559534,1
0.8199621679586919,1,-1.1204921228731786,-0.9945632908237356,1,-0.8470784578761443,0.0,1
0.8199621679586919,1,-1.468568953438725,-0.5432937983991702,1,-1.0819015953854338,-1.3157687200663126,1
-0.06149716259690201,1,-1.468568953438725,-0.5432937983991702,1,-1.0819015953854338,0.0,1
0.8199621679586919,1,-1.468568953438725,-1.445832783248301,1,-0.8470784578761443,-0.6289270712455943,1
1.407601721662421,1,-0.7724152923076323,-1.445832783248301,1,-1.0819015953854338,-1.3157687200663126,1
-0.06149716259690201,1,-0.7724152923076323,-0.9945632908237356,1,-0.8470784578761443,-0.6289270712455943,1
1.407601721662421,1,-1.468568953438725,-1.445832783248301,1,-1.0819015953854338,-1.3157687200663126,1
0.23232261425496262,1,-1.1204921228731786,-0.5432937983991702,1,-1.0819015953854338,-0.6289270712455943,1
-0.06149716259690201,1,-1.468568953438725,-1.445832783248301,1,-1.3167247328947231,-0.6289270712455943,1
-0.06149716259690201,1,-1.1204921228731786,-0.9945632908237356,1,-1.0819015953854338,-0.6289270712455943,1
1.1137819448105566,1,-1.468568953438725,-1.445832783248301,1,-0.8470784578761443,-0.9723478956559534,1
0.23232261425496262,1,-1.468568953438725,-0.9945632908237356,1,-1.0819015953854338,-0.6289270712455943,1
0.8199621679586919,1,-0.7724152923076323,-0.5432937983991702,1,-0.8470784578761443,-1.3157687200663126,1
0.5261423911068273,1,-0.7724152923076323,-1.445832783248301,1,-1.3167247328947231,-0.6289270712455943,1
0.23232261425496262,1,-0.7724152923076323,-0.5432937983991702,1,-0.8470784578761443,-0.6289270712455943,1
0.8199621679586919,1,-1.468568953438725,-1.445832783248301,1,-0.8470784578761443,-0.9723478956559534,1
-0.06149716259690201,1,-0.7724152923076323,-1.445832783248301,1,-1.3167247328947231,-0.9723478956559534,1
1.407601721662421,1,-1.1204921228731786,-0.5432937983991702,1,-0.8470784578761443,-0.9723478956559534,1
-0.06149716259690201,1,-1.468568953438725,-0.9945632908237356,1,-1.3167247328947231,-0.9723478956559534,1
-0.06149716259690201,1,-1.468568953438725,-0.5432937983991702,1,-0.8470784578761443,-0.6289270712455943,1
0.8199621679586919,1,-1.1204921228731786,-1.445832783248301,1,-0.8470784578761443,-1.3157687200663126,1
0.8199621679586919,1,-1.1204921228731786,-0.9945632908237356,1,-0.8470784578761443,-0.9723478956559534,1
1.407601721662421,1,-1.1204921228731786,-0.9945632908237356,1,-1.0819015953854338,-0.6289270712455943,1
1.1137819448105566,1,-1.468568953438725,-1.445832783248301,1,-1.3167247328947231,-0.9723478956559534,1
0.8199621679586919,1,-0.7724152923076323,-0.5432937983991702,1,-1.0819015953854338,-0.6289270712455943,1
1.407601721662421,1,-1.1204921228731786,-0.9945632908237356,1,-1.0819015953854338,-0.9723478956559534,1
0.23232261425496262,1,-1.468568953438725,-0.9945632908237356,1,-1.3167247328947231,-0.6289270712455943,1
-0.06149716259690201,1,-1.468568953438725,-1.445832783248301,1,-0.8470784578761443,-0.6289270712455943,1
1.1137819448105566,1,-1.1204921228731786,-0.5432937983991702,1,-1.3167247328947231,-1.3157687200663126,1
1.1137819448105566,1,-1.468568953438725,-0.9945632908237356,1,-1.3167247328947231,0.0,1
0.5261423911068273,1,-1.468568953438725,-0.5432937983991702,1,-1.3167247328947231,-1.3157687200663126,1
